UniqueCount	AmbigCount
0	156
0	85
7	1
0	34
0	426
0	59
0	8
3	8
0	102
0	434
0	35
4	311
0	94
0	275
0	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	14
0	14
0	1
0	12
0	0
0	2
0	0
0	14
0	0
0	0
0	0
1	18
0	4
0	0
0	28
0	19
0	28
0	50
0	13
13	37
5	19
0	50
0	43
0	50
0	28
0	28
0	0
0	0
0	0
0	0
0	0
2	29
0	10
0	0
0	0
0	5
0	13
0	13
0	28
0	0
0	0
0	45
0	35
2	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	55
0	55
59	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	4
0	0
36	137
0	96
0	96
0	96
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	48
0	72
0	9
0	34
0	34
0	58
2	29
0	52
0	23
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	50
0	2
0	0
0	0
0	5
25	496
0	213
0	344
0	135
0	123
0	31
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
69	29
0	6
47	0
0	0
0	0
0	4
0	18
0	0
0	0
0	0
0	0
0	0
0	60
0	0
0	0
0	0
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	76
0	76
0	60
0	70
0	18
0	15
0	42
0	14
0	20
0	20
0	10
0	19
0	6
0	91
0	106
0	2
1	106
0	28
0	89
0	34
0	19
0	89
10	69
0	106
0	21
0	19
0	8
0	54
1	20
5	18
0	138
0	129
0	129
0	127
0	129
0	126
0	126
0	127
0	126
0	129
0	129
0	130
0	134
0	135
0	135
0	130
0	130
0	129
0	135
0	129
0	132
0	134
0	134
0	135
0	135
0	134
0	129
0	137
0	135
0	137
0	134
0	134
0	137
0	137
0	137
0	134
0	129
0	137
0	138
0	135
0	129
0	133
0	138
0	138
0	135
0	79
0	74
0	80
0	80
0	79
0	72
0	10
0	15
0	15
0	11
0	15
0	15
0	5
0	0
0	0
0	0
30	0
0	0
0	0
0	0
0	12
0	3
0	137
0	137
0	137
0	136
0	137
0	136
0	136
0	137
0	137
0	137
0	136
0	137
0	137
0	136
0	137
0	137
0	87
0	12
0	11
0	137
0	7
0	137
0	130
0	131
0	9
0	9
0	5
0	131
0	132
0	131
0	131
0	171
0	169
0	170
0	0
0	0
0	0
0	139
0	139
0	138
0	139
0	125
0	1
0	0
0	0
77	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	6
0	0
0	3
0	3
0	3
0	3
0	0
0	6
0	0
0	3
0	0
0	0
0	0
0	0
0	11
0	0
0	14
0	14
0	0
0	0
0	6
0	0
0	0
0	0
0	3
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	19
0	19
0	1
0	0
0	14
1	7
0	7
0	10
0	7
0	0
0	0
0	0
8	71
0	16
0	71
0	69
0	71
0	3
0	5
0	11
0	2
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	8
0	24
0	28
0	22
0	0
0	14
0	0
0	0
0	18
0	41
0	56
0	330
0	41
0	29
0	323
0	5
0	1
0	295
0	306
0	0
0	24
0	326
0	326
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	5
11	153
0	136
0	116
0	83
0	104
0	29
0	3
0	37
0	0
0	7
0	1
0	0
0	5
0	24
0	24
0	11
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	127
0	190
0	184
0	24
18	70
0	103
0	104
0	3
0	57
0	60
0	57
0	60
4	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	13
0	30
0	36
0	19
0	7
0	26
0	36
0	9
0	26
0	26
0	20
0	26
0	26
0	1
0	1
0	23
0	6
0	23
0	6
0	40
3	41
0	41
0	18
0	17
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	46
5	46
0	46
2	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	8
0	89
0	143
4	135
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
0	0
0	0
0	0
26	2
0	2
0	2
0	12
0	13
0	0
4	50
0	35
166	35
0	20
0	0
0	30
16	48
0	21
0	27
0	21
0	17
0	0
0	0
0	0
0	0
5	73
0	73
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	76
0	76
0	1
0	7
0	6
0	6
0	4
0	0
11	0
60	223
0	58
0	0
0	223
0	37
0	0
0	0
0	1
0	60
0	57
0	2
0	2
0	46
0	48
0	60
0	56
0	56
0	39
8	10
0	7
0	2
0	2
0	0
0	48
0	41
0	4
0	2
8	4
0	4
0	48
0	0
2	48
0	2
0	41
0	1
5	18
0	1
8	1
1	20
0	43
0	2
0	1
0	0
0	0
0	6
0	42
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	0
12	80
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
6	27
0	26
0	0
0	0
0	0
0	0
0	1
0	5
0	3
0	16
0	16
0	1
0	0
0	16
5	2
0	16
0	0
0	41
0	0
0	21
0	15
0	15
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	251
0	251
0	224
0	225
0	149
0	0
0	2
2	23
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	78
0	347
0	78
0	347
0	391
0	410
0	410
0	410
0	410
0	409
0	5
15	495
0	343
0	246
0	201
0	201
0	45
0	72
0	0
0	19
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	678
0	848
0	848
0	36
0	848
0	354
0	182
0	721
0	932
0	882
0	120
0	192
0	36
0	798
0	108
0	276
0	192
0	20
0	28
0	188
0	15
0	166
0	0
2	6
0	0
0	0
0	0
0	29
0	0
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
150	11
0	3
0	1
0	3
0	3
0	3
0	3
0	3
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	3
0	2
0	2
0	0
0	3
0	2
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	244
0	242
0	228
0	239
0	261
0	221
0	52
0	35
0	27
135	100
0	0
0	0
0	0
0	0
0	0
0	0
0	0
89	30
0	9
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	73
0	54
0	56
0	56
1	56
0	54
0	56
0	56
0	54
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	56
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	7
9	52
0	22
0	3
0	19
0	0
0	7
0	1
0	1
0	1
0	7
0	1
0	7
0	7
0	1
0	7
0	7
0	7
0	7
0	1
0	1
0	7
0	7
0	1
0	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	8
0	0
0	6
2	8
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	59
0	95
0	97
0	100
3	3
0	21
0	80
0	87
0	100
0	100
0	95
0	37
0	95
0	100
0	100
0	95
0	97
0	79
0	0
0	0
0	0
0	1
0	1
0	2
0	2
0	2
0	0
0	1
0	1
0	1
0	167
0	237
0	179
0	247
6	74
0	26
0	207
0	209
0	93
0	365
0	350
0	365
0	196
0	0
0	0
0	0
67	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
10	32
0	32
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	70
5	2
0	5
0	70
0	67
0	68
7	3
0	3
0	17
0	0
0	0
0	0
0	25
0	0
0	0
0	25
1	0
0	33
0	28
0	25
0	33
0	28
0	5
0	25
0	25
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	7
0	6
0	9
0	12
0	62
0	62
0	62
0	0
0	0
0	12
0	0
1	62
0	0
0	0
0	14
0	0
0	0
0	7
0	0
0	27
0	0
0	0
0	7
0	7
0	34
0	14
0	0
0	0
0	0
0	7
0	7
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	28
0	8
0	27
0	17
0	13
0	8
0	0
0	0
0	17
0	8
0	28
0	0
0	0
0	0
0	0
0	0
0	11
0	10
2	0
0	0
0	0
0	0
0	8
0	8
0	8
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	117
0	0
0	0
0	17
0	17
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	505
0	23
0	505
0	6
0	481
0	449
0	453
0	0
11	4
0	1
14	1
0	26
1	54
0	6
0	18
0	26
0	8
0	11
0	8
0	8
0	0
0	0
0	147
0	44
0	108
0	3
0	0
0	5
0	41
0	15
0	66
0	0
0	135
0	112
0	112
0	129
0	129
0	16
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	6
0	308
0	308
0	17
0	17
0	308
0	199
0	199
0	184
0	153
0	153
0	59
0	59
0	0
0	11
0	3
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	80
0	80
0	0
23	240
0	1
0	239
0	238
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	34
0	42
0	42
0	4
0	4
0	12
0	12
0	0
0	0
0	8
0	0
0	8
0	3
0	0
0	694
0	0
0	0
0	0
0	0
0	0
547	7
0	7
0	0
0	0
0	0
0	0
4	14
0	0
0	77
0	67
0	0
0	73
0	0
0	73
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
1	0
4	4
0	0
0	4
1	287
0	36
0	271
0	5
0	254
0	255
0	255
0	7
0	35
0	35
0	35
14	56
0	0
0	0
1	3
0	0
0	3
1	0
121	163
11	44
0	0
0	0
0	0
3	16
0	0
0	63
0	7
0	29
0	63
0	51
0	0
0	1
0	0
0	233
0	233
0	233
0	233
0	231
0	210
0	100
0	100
0	53
0	53
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	6
0	0
0	0
0	0
0	56
0	50
0	114
0	51
2	57
0	55
0	13
0	20
0	53
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	65
0	65
0	65
0	4
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	0
8	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	149
0	149
0	8
0	0
0	0
0	157
10	2509
0	2396
0	2396
0	2396
4	2479
0	2388
0	2344
0	2261
0	0
0	2338
0	45
0	2347
0	158
1	307
0	0
0	13
0	34
0	34
0	376
0	0
0	168
0	183
0	168
0	488
0	371
1	336
0	367
0	0
11	0
0	9
0	168
0	84
0	0
0	0
0	0
0	0
0	0
0	0
4	30
0	30
1	31
0	30
0	30
0	9
0	3
0	1
0	46
0	121
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
1	2
0	0
0	0
0	0
0	0
0	0
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	5
0	6
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	24
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	62
0	199
0	182
0	135
0	0
0	204
0	204
0	204
0	204
0	0
0	204
0	0
0	34
0	0
0	0
0	0
0	204
0	204
0	204
0	204
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	1
1	9
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	25
46	300
0	300
0	29
0	6
0	22
8	5
0	0
15	0
0	0
0	0
0	0
0	0
1	0
0	276
0	276
0	180
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	77
0	6
4	13
0	13
0	6
0	3
18	0
0	3
0	68
6	3
0	3
0	0
0	0
4	1742
16	1245
44	1917
0	1230
0	557
0	49
0	0
0	0
0	15
0	238
0	252
0	249
0	257
1	257
0	1
0	8
0	247
0	252
0	257
0	1
0	0
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	49
0	14
0	10
0	10
0	10
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
75	288
0	202
0	266
0	90
0	90
0	90
0	90
0	83
0	90
0	89
0	89
0	89
0	89
0	89
0	89
0	85
0	64
0	0
0	2
0	33
0	80
0	59
0	59
0	59
0	0
0	0
0	52
0	0
0	20
10	0
0	0
0	19
0	19
0	19
0	0
0	1
0	3
0	0
0	10
0	0
0	0
0	0
0	102
0	36
0	38
0	85
0	0
0	32
0	0
0	0
0	15
0	0
0	93
0	0
0	68
0	0
0	0
0	32
0	36
0	75
0	34
0	102
0	5
0	33
0	0
0	0
0	0
0	38
0	92
0	102
0	101
0	0
0	5
0	11
0	65
34	141
0	141
0	69
0	69
0	69
0	69
0	69
0	69
0	69
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	59
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	26
0	26
0	20
0	9
0	9
0	9
0	9
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	31
0	0
5	79
0	25
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	11
0	0
0	0
0	15
0	0
5	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	41
0	41
0	0
0	41
0	22
0	41
0	41
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	11
125	18
0	1
0	3
0	3
0	0
14	128
0	128
3	127
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	7
0	0
0	4
0	0
0	7
0	0
0	2
0	7
0	4
0	0
0	0
0	0
0	0
0	0
0	3
0	4
0	0
0	0
0	3
0	4
0	2
0	0
0	0
0	3
0	0
0	0
0	0
0	0
1	27
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	4
0	0
0	3
0	2
0	0
0	2
0	3
0	4
0	0
0	4
0	4
0	0
0	0
0	3
0	0
0	0
0	0
0	0
267	160
0	113
5	113
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	0
5	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
272	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	38
0	38
0	37
0	0
4	158
0	127
0	158
0	47
5	3
0	11
0	0
0	0
2	5
0	4
0	4
16	88
0	0
0	0
0	0
0	2
1	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
7	55
0	0
0	0
0	21
0	25
0	3
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	39
0	0
0	87
14	101
0	100
0	0
0	25
0	0
0	0
0	0
0	0
0	0
1	17
0	0
0	0
0	0
0	17
0	17
0	11
0	17
0	0
1	43
0	0
0	17
0	0
0	11
0	197
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	44
0	44
0	44
0	38
0	38
0	39
0	38
0	38
0	38
0	38
0	38
0	38
0	38
0	37
0	37
0	37
0	36
0	36
0	36
0	35
0	29
0	29
0	30
0	31
0	30
0	30
0	29
0	31
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	11
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
209	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	116
0	0
0	0
0	5
0	5
0	0
5	1
8	49
0	25
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4040
0	4036
0	4040
8	3428
0	2931
0	2977
0	2828
0	849
0	552
0	263
0	3
0	1
0	10
0	10
0	9
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
3	0
0	0
0	0
0	0
0	0
0	0
248	35
0	4
13	35
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
0	168
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	168
0	0
0	149
0	0
0	168
0	0
0	0
0	0
0	0
0	24
0	12
0	12
0	12
0	1
0	1
0	0
0	0
0	0
0	0
0	17
0	17
0	11
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	12
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
0	0
0	0
8	109
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	122
0	127
11	204
0	0
0	204
0	64
0	66
0	28
0	55
0	35
1	33
0	30
0	0
0	0
0	0
0	0
0	0
0	62
2	62
0	5
0	4
0	87
0	87
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	38
0	38
4	54
0	44
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	2
0	0
3	1
0	0
0	63
0	63
0	63
0	63
0	63
0	0
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	0
0	0
0	60
0	0
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	12
0	0
0	41
0	41
0	1
7	1
0	0
12	24
0	14
0	9
0	0
0	9
3	26
0	26
0	26
0	16
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	21
0	21
0	0
0	0
0	0
2	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	225
0	0
0	24
0	56
0	107
0	379
0	448
0	18
0	15
0	11
473	457
0	457
0	2
0	10
0	3
0	0
0	0
0	0
0	7
2	219
0	219
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	175
0	0
5	0
0	78
0	30
0	14
20	37
0	37
0	14
0	5
0	26
0	23
0	26
0	35
0	31
0	74
0	33
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	21
0	3
0	74
0	74
0	74
0	0
0	5
0	0
0	0
0	0
0	0
0	15
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	7
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	22
0	0
7	26
0	0
0	0
15	193
0	193
0	12
0	9
0	0
0	0
0	0
1	0
0	0
1	0
0	40
0	0
0	0
0	0
0	28
0	0
0	40
0	0
0	0
0	40
0	0
0	0
294	46
0	43
0	0
0	0
0	0
0	45
0	3
0	47
0	31
0	45
0	45
0	45
0	75
0	46
0	46
0	46
0	46
0	46
0	47
2	47
0	19
0	46
0	47
0	0
0	45
0	46
0	1
0	0
0	1
0	12
0	47
0	0
0	1
0	5
0	46
0	45
0	46
0	47
0	45
0	0
0	0
0	0
0	76
0	1
0	0
0	59
0	0
0	59
0	71
0	0
0	0
0	3
0	0
0	0
0	3
0	3
0	3
0	59
0	22
0	71
0	59
0	0
0	1
0	1
0	1
0	0
7	41
0	40
0	32
0	13
3	0
0	0
1	0
0	0
0	7
0	7
2	0
0	7
0	7
0	66
0	7
0	7
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	66
0	0
0	66
0	7
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	269
0	269
0	250
0	86
0	64
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	225
0	6
0	6
0	6
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	169
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	0
0	0
0	28
0	28
0	15
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	2
4	0
0	85
0	85
0	43
0	40
0	43
0	0
0	3
0	0
0	1
0	0
0	0
0	1
0	9
0	9
0	7
0	7
0	9
0	1
0	0
0	2
0	0
0	11
0	0
0	0
0	1885
0	52
2	875
0	132
0	46
0	47
0	53
0	97
0	488
0	488
0	225
0	991
0	1008
0	67
0	14
0	1177
0	1894
4	1891
0	123
0	1886
0	44
0	49
0	366
0	25
0	10
0	57
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	110
0	70
0	110
0	54
0	5
0	43
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	11
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	4
93	36
0	4
0	4
0	13
0	0
0	13
0	0
0	13
0	13
0	13
0	3
4	3
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	19
